accel_chest_x,accel_chest_y,accel_chest_z,ecg_1,ecg_2,accel_ankle_x,accel_ankle_y,accel_ankle_z,gyro_ankle_x,gyro_ankle_y,gyro_ankle_z,magnet_ankle_x,magnet_ankle_y,magnet_ankle_z,accel_arm_x,accel_arm_y,accel_arm_z,gyro_arm_x,gyro_arm_y,gyro_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,actividad
-9.6607,0.2057,2.0922,-0.075353,-0.11722,0.51443,-9.7436,0.88255,0.51763,-0.85366,-0.54617,0.38727,0.17961,-0.87534,-5.1644,-7.3307,3.9251,0.18039,-0.70431,0.40517,0.54395,0.53547,-0.35549,2
-9.568,0.11528,2.1367,-0.041863,-0.029304,0.48389,-9.7636,0.87083,0.50649,-0.84991,-0.53438,0.38288,-0.0038288,-0.72912,-5.0805,-7.2623,3.7723,0.18039,-0.71047,0.38793,0.72532,0.71877,0.0073187,2
-9.5197,0.2273,2.0941,0.0041863,0.03349,0.46277,-9.7543,0.80858,0.50649,-0.84991,-0.53438,0.38299,0.36314,-0.73279,-5.1874,-7.4029,3.7132,0.18039,-0.71047,0.38793,0.36077,0.17072,-0.71651,2
-9.5423,0.34775,2.1471,0.012559,0.071167,0.48272,-9.6947,0.82217,0.50649,-0.84991,-0.53438,0.38727,0.17961,-0.87534,-5.3369,-7.2236,3.6388,0.18039,-0.71047,0.38793,0.54214,0.35402,-0.35371,2
-9.6752,0.42443,2.4277,0.012559,0.07954,0.37313,-9.9421,0.83996,0.5102,-0.86492,-0.53438,0.73983,0.17609,-0.59376,-5.0895,-7.432,3.7951,0.17255,-0.72074,0.41164,0.54395,0.53547,-0.35549,2
-9.6639,0.36735,2.0857,0.020931,0.096285,0.3312,-9.7932,0.87824,0.5102,-0.86492,-0.53438,0.38722,-0.0038722,-0.87351,-5.2379,-7.3861,3.3911,0.17255,-0.72074,0.41164,0.54399,0.53908,0.005489,2
-9.5912,0.26779,2.0136,0.020931,0.096285,0.51389,-9.7642,0.8086,0.5102,-0.86492,-0.53438,0.20655,-0.18555,-0.86808,-5.1995,-7.3822,3.7767,0.17255,-0.72074,0.41164,0.72536,0.72238,0.36829,2
-9.7242,0.35361,2.3897,0.020931,0.092098,0.53372,-9.7248,0.78993,0.51391,-0.85366,-0.54224,0.37872,0.54667,-0.59024,-5.2194,-7.2029,3.7128,0.17255,-0.72074,0.41164,0.90669,0.90208,0.37012,2
-9.3524,0.44836,2.3772,0.020931,0.087912,0.57461,-9.5347,0.98735,0.51391,-0.85366,-0.54224,0.20655,-0.18555,-0.86808,-5.2582,-7.4657,3.4288,0.17647,-0.71047,0.40302,0.90484,0.71701,0.010927,2
-9.3391,0.28597,2.4678,0.0083726,0.075353,0.58814,-9.8413,1.0138,0.51391,-0.85366,-0.54224,0.38294,0.17966,-0.73096,-5.0539,-7.2113,3.8686,0.17647,-0.71047,0.40302,0.72343,0.5301,-0.71285,2
-9.4001,0.30712,2.3119,-0.0083726,0.054422,0.4527,-9.8342,0.74199,0.51391,-0.85366,-0.54224,0.55494,0.36142,-0.44761,-5.2929,-7.4409,3.9092,0.17647,-0.71047,0.40302,0.72166,0.35226,-0.3501,2
-9.3935,-0.022164,1.9138,-0.020931,0.046049,0.46394,-9.8331,0.84632,0.49907,-0.84991,-0.54617,0.37872,0.54667,-0.59024,-5.2241,-7.3375,3.2477,0.18431,-0.71869,0.40733,1.0807,0.35235,0.018091,2
-9.4296,0.26562,2.3923,-0.037677,0.029304,0.3187,-9.7155,0.72574,0.49907,-0.84991,-0.54617,0.55505,0.72839,-0.45129,-5.3355,-7.2141,3.5872,0.18431,-0.71869,0.40733,0.5421,0.35041,-0.71468,2
-9.4243,0.0032819,2.3687,-0.03349,0.03349,0.34981,-9.505,0.98658,0.49907,-0.84991,-0.54617,0.37444,0.7302,-0.44769,-4.939,-7.1831,3.6929,0.18431,-0.71869,0.40733,0.54395,0.53547,-0.35549,2
-9.4989,0.19534,2.2807,-0.046049,0.020931,0.45273,-9.8041,0.77474,0.49907,-0.86304,-0.5442,0.021768,0.36675,-0.7256,-5.2652,-7.1544,3.5589,0.18431,-0.71869,0.40733,0.90484,0.71701,0.010927,2
-9.4124,0.41854,2.2692,-0.012559,0.071167,0.26942,-9.6037,1.0121,0.49907,-0.86304,-0.5442,0.37455,1.0972,-0.45136,-5.3225,-7.2317,3.8259,0.18824,-0.70637,0.3944,0.72347,0.53371,-0.35188,2
-9.4411,0.33899,2.1147,0.066981,0.15908,0.65881,-9.8921,0.88698,0.49907,-0.86304,-0.5442,0.37866,0.36319,-0.58841,-5.258,-7.3229,3.7068,0.18824,-0.70637,0.3944,0.54214,0.35402,-0.35371,2
-9.5879,0.10299,2.3356,0.16745,0.20513,0.50325,-9.6746,0.85463,0.49907,-0.86304,-0.5442,0.20666,0.18142,-0.87175,-5.1567,-7.3233,3.6651,0.18824,-0.70637,0.3944,0.54214,0.35402,-0.35371,2
-9.595,0.45592,2.3884,0.11303,0.15071,0.63838,-9.6921,1.0843,0.50649,-0.85553,-0.53242,0.56361,0.36134,-0.73639,-5.363,-7.2947,3.5311,0.16863,-0.70226,0.40733,0.18122,0.16887,-1.0811,2
-9.5332,0.39536,2.4461,-0.037677,0.020931,0.61637,-9.8638,0.75256,0.50649,-0.85553,-0.53242,0.37866,0.36319,-0.58841,-5.1672,-7.2036,3.6398,0.16863,-0.70226,0.40733,0.54395,0.53547,-0.35549,2
-9.4314,0.35674,2.3689,-0.087912,-0.029304,0.64626,-9.6345,0.91016,0.50649,-0.85553,-0.53242,0.55939,0.72835,-0.59567,-5.1834,-7.3942,3.5782,0.16863,-0.70226,0.40733,0.54399,0.53908,0.005489,2
-9.7289,0.081815,2.2916,-0.2135,-0.020931,0.61615,-9.654,0.94013,0.48794,-0.85741,-0.54224,0.55516,1.0954,-0.45496,-5.2585,-7.2729,3.7093,0.16863,-0.70226,0.40733,0.18311,0.35754,-0.36092,2
-9.7085,0.57589,2.3992,-0.59864,-0.41444,0.54637,-9.7523,1.0074,0.48794,-0.85741,-0.54224,0.19821,0.91545,-0.59032,-5.3588,-7.2529,3.7103,0.17451,-0.71253,0.41164,0.54766,0.90559,0.36291,2
-9.5188,0.18462,2.3219,0.6405,0.11722,0.42286,-9.7734,0.88014,0.48794,-0.85741,-0.54224,0.551,1.6459,-0.31608,-5.4203,-7.1726,3.7351,0.17451,-0.71253,0.41164,0.54577,0.71692,-0.35726,2
-9.3001,0.361,2.0746,-0.43956,-0.2763,0.45356,-9.5733,1.0884,0.48794,-0.85741,-0.54224,0.19827,1.0989,-0.59216,-5.2411,-7.1624,3.7565,0.17451,-0.71253,0.41164,0.54214,0.35402,-0.35371,2
-9.4934,0.42771,2.2806,-0.1214,-0.054422,0.4443,-9.8924,0.86399,0.50835,-0.85178,-0.54813,0.3831,0.73011,-0.73646,-5.1593,-7.3125,3.749,0.17843,-0.71253,0.4181,0.54392,0.53186,-0.71646,2
-9.4826,0.39502,2.5303,-0.14233,-0.066981,0.24635,-9.4764,0.87239,0.50835,-0.85178,-0.54813,0.55933,0.54487,-0.59384,-5.2611,-7.375,3.4958,0.17843,-0.71253,0.4181,0.36259,0.35217,-0.71829,2
-9.3407,-0.13486,2.1247,-0.11303,-0.054422,0.56516,-9.6139,0.98329,0.50835,-0.85178,-0.54813,0.38299,0.36314,-0.73279,-5.2173,-7.1637,3.6314,0.17843,-0.71253,0.4181,0.72714,0.90023,0.0055405,2
-9.4223,0.40845,2.2578,-0.11722,-0.058608,0.40204,-9.7738,0.83825,0.50093,-0.84991,-0.5442,0.74417,0.17604,-0.73814,-5.1961,-7.2936,3.6353,0.17843,-0.71253,0.4181,0.54947,1.087,0.36113,2
-9.4968,0.59661,2.559,-0.087912,-0.0083726,0.57687,-9.7724,0.97548,0.50093,-0.84991,-0.5442,0.38277,-0.3708,-0.72545,-5.4122,-7.3116,3.8428,0.16667,-0.7269,0.40302,0.0018145,0.18145,-0.0017782,2
-9.6758,0.45648,2.2516,-0.07954,-0.0083726,0.43219,-9.7143,0.85194,0.50093,-0.84991,-0.5442,0.21082,-0.36908,-1.0106,-5.1634,-7.2846,3.542,0.16667,-0.7269,0.40302,0.36451,0.54445,0.36286,2
-9.6942,0.36505,2.2855,-0.10466,-0.03349,0.44362,-9.733,0.95529,0.51763,-0.84991,-0.52259,0.37861,0.1797,-0.58657,-5.1163,-7.3833,3.6725,0.16667,-0.7269,0.40302,0.36814,0.90735,0.3593,2
-9.3504,0.34704,2.4102,-0.11303,-0.062794,0.51487,-9.7132,0.95699,0.51763,-0.84991,-0.52259,0.37877,0.73016,-0.59208,-5.3195,-7.2726,3.7405,0.17255,-0.70842,0.41164,0.72351,0.53732,0.0090969,2
-9.5041,0.45704,2.3674,-0.1214,-0.092098,0.34244,-9.7922,0.98257,0.51763,-0.84991,-0.52259,0.20255,0.91541,-0.73471,-5.1921,-7.1521,3.7882,0.17255,-0.70842,0.41164,0.35707,-0.19941,-1.4349,2
-9.2367,0.21698,2.3985,-0.14652,-0.14652,0.52221,-9.5661,0.81859,0.51763,-0.84991,-0.52259,0.55511,0.91188,-0.45312,-5.0964,-7.2138,3.6185,0.17255,-0.70842,0.41164,0.35522,-0.38447,-1.7941,2
-9.5067,0.082879,2.4075,-0.16745,-0.20513,0.44115,-9.7255,0.71605,0.50649,-0.86492,-0.56189,0.55511,0.91188,-0.45312,-5.1679,-7.2731,3.6884,0.17255,-0.70842,0.41164,0.5384,-0.019715,-1.4331,2
-9.5396,0.21259,2.5349,-0.18001,-0.1842,0.53341,-9.6051,0.87925,0.50649,-0.86492,-0.56189,0.38299,0.36314,-0.73279,-5.1326,-7.1353,3.4661,0.18039,-0.71663,0.40517,0.17941,-0.012587,-1.0793,2
-9.4861,0.064793,2.2164,-0.13396,-0.10466,0.61738,-9.6527,1.0652,0.50649,-0.86492,-0.56189,0.37866,0.36319,-0.58841,-5.1488,-7.3326,3.7375,0.18039,-0.71663,0.40517,0.18307,0.35393,-0.7219,2
-9.5465,0.054518,2.1733,-0.066981,-0.0083726,0.51671,-9.8414,1.0131,0.4898,-0.84615,-0.54617,0.21082,-0.36908,-1.0106,-5.1473,-7.2434,3.6587,0.18039,-0.71663,0.40517,0.36629,0.72229,0.00010288,2
-9.8747,0.30301,2.2483,-0.046049,0.020931,0.38115,-9.6243,0.93926,0.4898,-0.84615,-0.54617,0.56783,-0.0056783,-0.8771,-5.1114,-7.1025,3.749,0.17451,-0.71663,0.40517,0.0054436,0.54436,-0.0053347,2
-9.654,0.37702,2.1392,-0.016745,0.037677,0.51517,-9.8329,0.86767,0.4898,-0.84615,-0.54617,0.38294,0.17966,-0.73096,-5.3116,-7.3848,3.5162,0.17451,-0.71663,0.40517,0.36629,0.72229,0.00010288,2
-9.2874,0.22709,2.3468,-0.016745,0.046049,0.58647,-9.753,0.93488,0.4898,-0.84615,-0.54617,0.039094,0.36658,-1.3031,-5.2807,-7.2722,3.7822,0.17451,-0.71663,0.40517,0.54399,0.53908,0.005489,2
-9.289,0.30897,2.2383,0.012559,0.062794,0.45189,-9.705,0.7901,0.50278,-0.85553,-0.54224,0.37883,0.91364,-0.59391,-5.289,-7.3126,3.7385,0.17451,-0.71663,0.40517,0.36259,0.35217,-0.71829,2
-9.4716,0.34583,2.4101,0.0083726,0.058608,0.6761,-9.5852,0.88167,0.50278,-0.85553,-0.54224,0.37444,0.7302,-0.44769,-5.1139,-7.301,3.8954,0.16275,-0.72279,0.40302,0.90124,0.35772,0.37546,2
-9.5188,0.1821,2.5743,-0.012559,0.050235,0.57469,-9.5546,0.97593,0.50278,-0.85553,-0.54224,0.3745,0.91369,-0.44953,-5.3085,-7.3028,3.7182,0.16275,-0.72279,0.40302,0.54033,0.17257,-0.35193,2
-9.4317,0.37051,2.0018,0.0041863,0.054422,0.43009,-9.7564,0.59982,0.50093,-0.85741,-0.5501,0.3745,0.91369,-0.44953,-5.3053,-7.3338,3.6229,0.16275,-0.72279,0.40302,0.53847,-0.012496,-0.71113,2
-9.4809,0.30516,2.4275,0.0,0.050235,0.45219,-9.6047,0.92012,0.50093,-0.85741,-0.5501,0.021823,0.55024,-0.72744,-5.4834,-7.2348,3.5237,0.16471,-0.72074,0.40948,0.72169,0.35587,0.010875,2
-9.5505,0.25358,2.4649,0.0,0.037677,0.27923,-9.5941,0.98142,0.50093,-0.85741,-0.5501,0.74428,0.54302,-0.74182,-5.4066,-7.1938,3.6195,0.16471,-0.72074,0.40948,0.533,-0.56046,-1.0668,2
-9.458,0.17503,2.3315,-0.0083726,0.041863,0.39279,-9.7428,0.9647,0.5102,-0.84803,-0.53242,0.56355,0.17785,-0.73455,-5.2355,-7.1012,3.8845,0.16471,-0.72074,0.40948,0.35529,-0.37725,-1.0722,2
-9.2956,0.13566,2.3912,-0.0083726,0.025118,0.34026,-9.6943,0.86244,0.5102,-0.84803,-0.53242,0.38727,0.17961,-0.87534,-5.0058,-6.9648,3.5163,0.16471,-0.72074,0.40948,0.36077,0.17072,-0.71651,2
-9.5827,0.34525,2.3574,-0.025118,0.020931,0.57467,-9.6946,0.83351,0.5102,-0.84803,-0.53242,0.5635,-0.005635,-0.73271,-5.2343,-7.3939,3.6095,0.15686,-0.6961,0.39871,0.3644,0.53362,-0.72007,2
-9.4748,0.50643,2.5087,-0.03349,0.012559,0.54457,-9.6941,0.88532,0.5102,-0.84803,-0.53242,0.56366,0.54482,-0.73822,-5.3103,-7.3122,3.7802,0.15686,-0.6961,0.39871,0.72899,1.0853,0.36474,2
-9.5839,0.40589,2.3523,-0.046049,0.0041863,0.55584,-9.8831,0.80307,0.51391,-0.84615,-0.54028,0.20238,0.36495,-0.7292,-5.0399,-7.2924,3.7604,0.15686,-0.6961,0.39871,0.54577,0.71692,-0.35726,2
-9.5435,0.40608,2.3734,0.0083726,0.071167,0.53315,-9.6653,0.7929,0.51391,-0.84615,-0.54028,0.55928,0.36138,-0.592,-5.3237,-7.3144,3.5614,0.16863,-0.71663,0.40733,0.36259,0.35217,-0.71829,2
-9.7661,0.42425,2.354,0.14652,0.16327,0.50366,-9.6742,0.89633,0.51391,-0.84615,-0.54028,0.20238,0.36495,-0.7292,-5.2125,-7.0922,3.7808,0.16863,-0.71663,0.40733,0.36259,0.35217,-0.71829,2
-9.3968,0.144,2.4656,0.10047,0.10466,0.32887,-9.7556,0.68218,0.50835,-0.85741,-0.54617,0.55944,0.91184,-0.59751,-5.2497,-7.0931,3.687,0.16863,-0.71663,0.40733,0.36077,0.17072,-0.71651,2
-9.4582,0.18397,2.4481,0.0041863,0.025118,0.40283,-9.693,0.99855,0.50835,-0.85741,-0.54617,0.55511,0.91188,-0.45312,-5.2602,-7.1827,3.7346,0.16863,-0.71663,0.40733,0.0017062,0.17062,-1.0847,2
-9.7428,0.27321,2.3299,-0.062794,-0.037677,0.44341,-9.9633,0.70419,0.50835,-0.85741,-0.54617,0.37877,0.73016,-0.59208,-5.1691,-7.2528,3.7207,0.17451,-0.72895,0.41164,0.5421,0.35041,-0.71468,2
-9.5124,0.36781,2.191,-0.062794,-0.037677,0.52744,-9.8308,1.0762,0.50835,-0.85741,-0.54617,0.55511,0.91188,-0.45312,-5.3037,-7.3144,3.5614,0.17451,-0.72895,0.41164,0.54029,0.16896,-0.71291,2
-9.572,0.31676,2.1864,-0.6112,-0.12977,0.5333,-9.6152,0.85791,0.49907,-0.87054,-0.55403,0.37872,0.54667,-0.59024,-5.2065,-6.9912,3.8796,0.17451,-0.72895,0.41164,0.90491,0.72423,0.73288,2
-9.6513,0.24238,2.4744,0.4898,-0.18001,0.6974,-9.7344,0.82234,0.49907,-0.87054,-0.55403,0.555,0.54491,-0.44945,-5.1884,-7.263,3.6993,0.18431,-0.71253,0.39224,0.36074,0.16711,-1.0775,2
-9.4841,0.46544,2.5577,-0.12977,-0.16745,0.45322,-9.8336,0.7941,0.49907,-0.87054,-0.55403,0.37872,0.54667,-0.59024,-5.3909,-7.1525,3.7465,0.18431,-0.71253,0.39224,0.18122,0.16887,-1.0811,2
-9.5007,0.28635,2.2679,-0.037677,-0.020931,0.4841,-9.7634,0.89167,0.51391,-0.86304,-0.54028,0.026045,0.18323,-0.86815,-5.1887,-7.3127,3.7281,0.18431,-0.71253,0.39224,0.36077,0.17072,-0.71651,2
-9.6034,0.37405,2.4863,-0.046049,-0.0041863,0.44157,-9.8351,0.64808,0.51391,-0.86304,-0.54028,0.37866,0.36319,-0.58841,-5.2438,-7.1449,3.5073,0.18431,-0.71253,0.39224,0.18122,0.16887,-1.0811,2
-9.5441,0.43793,2.2184,-0.058608,-0.016745,0.597,-9.7327,0.98809,0.51391,-0.86304,-0.54028,0.38294,0.17966,-0.73096,-5.1634,-7.3942,3.5782,0.16667,-0.70842,0.41164,0.36259,0.35217,-0.71829,2
-9.3175,0.22007,2.0093,-0.054422,0.0,0.48438,-9.6831,0.99986,0.51391,-0.86304,-0.54028,0.20666,0.18142,-0.87175,-5.2684,-7.263,3.6993,0.16667,-0.70842,0.41164,0.72343,0.5301,-0.71285,2
-9.5091,0.2048,2.3342,-0.03349,0.016745,0.70692,-9.585,0.90282,0.50464,-0.85741,-0.53831,0.55939,0.72835,-0.59567,-5.1357,-7.4366,3.3365,0.16667,-0.70842,0.41164,0.17941,-0.012587,-1.0793,2
-9.6006,0.23143,2.6103,-0.012559,0.03349,0.46136,-9.6057,0.816,0.50464,-0.85741,-0.53831,0.56372,0.72831,-0.74006,-5.1088,-7.2529,3.7103,0.17647,-0.70431,0.40086,0.36077,0.17072,-0.71651,2
-9.2662,0.17653,2.3738,-0.029304,0.0,0.44403,-9.7326,0.99698,0.50464,-0.85741,-0.53831,0.55505,0.72839,-0.45129,-5.2315,-7.3118,3.8219,0.17647,-0.70431,0.40086,0.18126,0.17247,-0.72012,2
-9.7131,0.30189,2.5219,-0.037677,-0.0041863,0.35918,-9.5258,0.88147,0.50093,-0.83865,-0.54813,0.37439,0.54671,-0.44586,-5.4302,-7.3155,3.4467,0.17647,-0.70431,0.40086,0.18122,0.16887,-1.0811,2
-9.4516,0.35707,2.3163,-0.037677,-0.029304,0.48376,-9.8037,0.81674,0.50093,-0.83865,-0.54813,0.026155,0.5502,-0.87183,-5.3252,-7.2109,3.9103,0.17647,-0.70431,0.40086,-0.0037734,-0.37734,-1.4403,2
-9.6012,0.26191,2.592,-0.083726,-0.10047,0.53402,-9.7345,0.81028,0.50093,-0.83865,-0.54813,0.37877,0.73016,-0.59208,-5.2508,-7.2124,3.7644,0.18627,-0.71458,0.40517,-0.18329,-0.37558,-1.444,2
-9.6756,0.44513,2.3769,-0.1214,-0.15071,0.30891,-9.7151,0.76733,0.50278,-0.85741,-0.53438,0.38299,0.36314,-0.73279,-5.0807,-7.435,3.5033,0.18627,-0.71458,0.40517,0.18122,0.16887,-1.0811,2
-9.457,0.12353,2.4322,-0.10884,-0.15908,0.36069,-9.6743,0.88447,0.50278,-0.85741,-0.53438,0.20244,0.54843,-0.73103,-5.2391,-7.2528,3.7207,0.18627,-0.71458,0.40517,-0.00010828,-0.010828,-1.0829,2
-9.6588,0.11216,2.3575,-0.058608,-0.10466,0.4021,-9.8237,0.79408,0.50278,-0.85741,-0.53438,0.55933,0.54487,-0.59384,-5.0941,-7.3342,3.5812,0.17451,-0.70226,0.40517,0.0017062,0.17062,-1.0847,2
-9.7778,0.50592,2.2561,0.0083726,-0.0083726,0.59701,-9.5027,1.2183,0.50278,-0.85741,-0.53438,0.55944,0.91184,-0.59751,-5.1245,-7.1115,3.8528,0.17451,-0.70226,0.40517,0.0054075,0.54075,-0.36631,2
-9.6736,0.3456,2.2311,0.050235,0.054422,0.30653,-9.4875,0.75786,0.5102,-0.84615,-0.54224,0.37872,0.54667,-0.59024,-5.0563,-7.3335,3.6542,0.17451,-0.70226,0.40517,-0.00010828,-0.010828,-1.0829,2
-9.595,0.45529,2.4515,0.054422,0.062794,0.5374,-9.7611,1.1215,0.5102,-0.84615,-0.54224,0.19816,0.73196,-0.58848,-5.1055,-7.4334,3.6596,0.17451,-0.70226,0.40517,-0.35914,-0.00731,-1.0901,2
-9.7317,0.22265,2.3464,0.054422,0.075353,0.52516,-9.7231,0.9566,0.5102,-0.84615,-0.54224,0.021823,0.55024,-0.72744,-5.1709,-7.2024,3.7649,0.16471,-0.71869,0.40086,0.0017423,0.17423,-0.72373,2
-9.3637,0.50827,2.4352,0.062794,0.083726,0.60662,-9.8133,0.84873,0.50093,-0.84428,-0.54224,0.37444,0.7302,-0.44769,-5.1238,-7.3841,3.5891,0.16471,-0.71869,0.40086,0.0017784,0.17784,-0.36275,2
-9.2065,0.22506,2.6308,0.054422,0.083726,0.32813,-9.5463,0.81763,0.50093,-0.84428,-0.54224,0.37883,0.91364,-0.59391,-5.1371,-7.3132,3.676,0.16471,-0.71869,0.40086,0.36266,0.35939,0.0036593,2
-9.503,0.40481,2.5417,0.066981,0.083726,0.70924,-9.7527,0.96737,0.50093,-0.84428,-0.54224,0.37877,0.73016,-0.59208,-5.4012,-7.1225,3.748,0.17451,-0.71253,0.40733,0.0017423,0.17423,-0.72373,2
-9.5408,0.27439,2.4142,0.066981,0.096285,0.50553,-9.7723,0.98519,0.50093,-0.84428,-0.54224,-0.33524,0.0033524,-0.85913,-5.04,-7.3123,3.7698,0.17451,-0.71253,0.40733,-0.17596,0.35744,-0.72912,2
-9.6012,0.26401,2.3817,0.058608,0.071167,0.50412,-9.7438,0.87202,0.50278,-0.85929,-0.54028,0.37883,0.91364,-0.59391,-5.3547,-7.3938,3.6199,0.17451,-0.71253,0.40733,0.0035569,0.35569,-0.72551,2
-9.2898,0.34975,2.1999,0.054422,0.071167,0.42252,-9.6937,0.92579,0.50278,-0.85929,-0.54028,0.55511,0.91188,-0.45312,-4.9975,-7.4228,3.7226,0.17451,-0.71253,0.40733,0.0017423,0.17423,-0.72373,2
-9.3401,0.34021,2.0938,0.054422,0.062794,0.5351,-9.6834,0.9691,0.50278,-0.85929,-0.54028,0.37433,0.36323,-0.44402,-5.2352,-7.5132,3.6764,0.17647,-0.71663,0.39224,-0.17962,-0.0090691,-1.0865,2
-9.2146,0.12574,2.4534,0.054422,0.062794,0.44418,-9.6824,1.062,0.50649,-0.85741,-0.53831,0.20238,0.36495,-0.7292,-5.2743,-7.1514,3.8612,0.17647,-0.71663,0.39224,0.0017423,0.17423,-0.72373,2
-9.4998,0.24494,2.3694,0.058608,0.066981,0.41317,-9.7729,0.93216,0.50649,-0.85741,-0.53831,0.37439,0.54671,-0.44586,-5.1966,-7.3633,3.6735,0.17647,-0.71663,0.39224,0.18129,0.17608,-0.35915,2
-9.4876,0.13626,2.1386,0.083726,0.058608,0.40254,-9.7933,0.86853,0.50649,-0.85741,-0.53831,0.021768,0.36675,-0.7256,-5.0215,-7.345,3.4973,0.17255,-0.70226,0.39009,0.36259,0.35217,-0.71829,2
-9.5461,0.53746,2.3642,0.054422,0.062794,0.45303,-9.6938,0.91567,0.50649,-0.85741,-0.53831,0.20238,0.36495,-0.7292,-5.3163,-7.3833,3.6725,0.17255,-0.70226,0.39009,0.3644,0.53362,-0.72007,2
-9.4787,0.19711,2.123,0.07954,0.087912,0.41235,-9.8837,0.73911,0.50649,-0.85178,-0.53635,0.1981,0.54848,-0.58665,-5.2666,-7.3334,3.6646,0.17255,-0.70226,0.39009,0.18307,0.35393,-0.7219,2
-9.6633,0.3354,2.2512,0.15071,0.16327,0.54527,-9.7134,0.93645,0.50649,-0.85178,-0.53635,0.37883,0.91364,-0.59391,-5.1762,-7.3136,3.6447,0.17255,-0.70226,0.39009,0.18307,0.35393,-0.7219,2
-9.3757,0.096173,2.2192,0.25955,0.21769,0.45302,-9.7138,0.89384,0.50649,-0.85178,-0.53635,0.55939,0.72835,-0.59567,-5.1743,-7.2311,3.8884,0.19412,-0.71869,0.40086,0.36077,0.17072,-0.71651,2
-9.8192,0.55523,2.3342,0.23025,0.1842,0.34004,-9.8246,0.71009,0.49536,-0.8424,-0.54028,0.37883,0.91364,-0.59391,-5.2207,-7.3852,3.4849,0.19412,-0.71869,0.40086,0.18307,0.35393,-0.7219,2
-9.5415,0.30613,2.2697,0.07954,0.062794,0.47473,-9.8725,0.86529,0.49536,-0.8424,-0.54028,0.20671,0.36491,-0.87358,-5.2151,-7.1113,3.8736,0.19412,-0.71869,0.40086,0.18307,0.35393,-0.7219,2
-9.5524,0.34513,2.3995,0.050235,0.03349,0.62695,-9.6734,0.98093,0.49536,-0.8424,-0.54028,0.20671,0.36491,-0.87358,-5.0698,-7.3024,3.7599,0.18431,-0.72074,0.40517,0.18311,0.35754,-0.36092,2
-9.7513,0.19229,2.3331,-0.050235,0.058608,0.58252,-9.567,0.72539,0.50278,-0.86867,-0.55206,0.37872,0.54667,-0.59024,-5.2969,-7.3333,3.675,0.18431,-0.72074,0.40517,0.18129,0.17608,-0.35915,2
-9.4706,0.29549,2.395,-0.38932,-0.22606,0.64492,-9.6358,0.77466,0.50278,-0.86867,-0.55206,0.37861,0.1797,-0.58657,-5.4104,-7.1427,3.7262,0.18431,-0.72074,0.40517,0.36081,0.17432,-0.35554,2
-9.5471,0.081844,2.4705,0.84144,0.2763,0.6047,-9.7752,0.69437,0.50278,-0.86867,-0.55206,0.55933,0.54487,-0.59384,-5.2844,-7.364,3.6006,0.18431,-0.72074,0.40517,-0.17966,-0.012678,-1.4475,2
-9.2918,-0.054789,2.2477,-0.34328,-0.21769,0.49586,-9.8718,0.93845,0.50278,-0.86867,-0.55206,0.37866,0.36319,-0.58841,-5.1356,-7.3104,3.9574,0.18431,-0.72074,0.40517,0.18126,0.17247,-0.72012,2
-9.5504,0.24917,1.8961,0.020931,0.0083726,0.46198,-9.6051,0.87853,0.50278,-0.86867,-0.5442,0.37872,0.54667,-0.59024,-5.1876,-7.3529,3.7053,0.18431,-0.72074,0.40517,0.18304,0.35032,-1.0829,2
-9.6548,-0.086063,1.9817,-0.016745,0.0,0.53877,-9.7297,1.2897,0.50278,-0.86867,-0.5442,0.55928,0.36138,-0.592,-5.2092,-7.2428,3.7212,0.18431,-0.72074,0.40517,0.0017062,0.17062,-1.0847,2
-9.2218,-0.021815,2.0507,0.012559,0.0041863,0.51456,-9.8235,0.81605,0.50278,-0.86867,-0.5442,0.20671,0.36491,-0.87358,-5.1883,-7.1335,3.6537,0.19608,-0.71458,0.3944,0.18307,0.35393,-0.7219,2
-9.3571,0.17857,2.0792,0.0083726,0.016745,0.7612,-9.7518,1.0617,0.49907,-0.86304,-0.53045,0.37439,0.54671,-0.44586,-5.1242,-7.4039,3.609,0.19608,-0.71458,0.3944,0.18307,0.35393,-0.7219,2
-9.7167,0.48341,2.5488,0.03349,0.029304,0.49594,-9.7817,1.0367,0.49907,-0.86304,-0.53045,0.37872,0.54667,-0.59024,-5.1722,-7.3348,3.5187,0.19608,-0.71458,0.3944,0.36085,0.17793,0.0054376,2
-9.6542,0.38774,2.077,0.037677,0.029304,0.44417,-9.8025,0.9414,0.49907,-0.86304,-0.53045,0.1981,0.54848,-0.58665,-5.0401,-7.1927,3.7341,0.1902,-0.71047,0.40302,0.003593,0.3593,-0.36453,2
-9.633,0.3376,2.062,0.041863,0.020931,0.54605,-9.7626,0.96525,0.49907,-0.86304,-0.53045,0.37872,0.54667,-0.59024,-5.0462,-7.2836,3.6358,0.1902,-0.71047,0.40302,0.18489,0.53538,-0.72368,2
-9.3498,0.31898,2.1866,0.029304,0.0,0.64875,-9.622,1.1712,0.51948,-0.86679,-0.5442,0.37439,0.54671,-0.44586,-5.3194,-7.3856,3.4432,0.1902,-0.71047,0.40302,0.36259,0.35217,-0.71829,2
